CVE_ID;Vendor;Product;VersionStart;VersionEnd;CVSS;Summary
CVE-2026-21511;microsoft;office_long_term_servicing_channel;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;office_long_term_servicing_channel;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;office_long_term_servicing_channel;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;office_long_term_servicing_channel;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;office_long_term_servicing_channel;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;sharepoint_server;;16.0.19127.20518;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;sharepoint_server;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;sharepoint_server;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;word;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21511;microsoft;word;;;7.5;Deserialization of untrusted data in Microsoft Office Outlook allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;2022.2.0;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21512;microsoft;azure_devops_server;;;6.5;Server-side request forgery (ssrf) in Azure DevOps Server allows an authorized attacker to perform spoofing over a network.
CVE-2026-21513;microsoft;windows_10_1607;;10.0.14393.8868;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_1607;;10.0.14393.8868;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_1809;;10.0.17763.8389;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_1809;;10.0.17763.8389;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_21h2;;10.0.19044.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_21h2;;10.0.19044.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_21h2;;10.0.19044.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_22h2;;10.0.19045.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_22h2;;10.0.19045.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_10_22h2;;10.0.19045.6937;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_23h2;;10.0.22631.6649;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_23h2;;10.0.22631.6649;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_24h2;;10.0.26100.7781;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_24h2;;10.0.26100.7781;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_25h2;;10.0.26200.7781;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_11_25h2;;10.0.26200.7781;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2012;;;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2012;;;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2016;;10.0.14393.8868;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2019;;10.0.17763.8389;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2022;;10.0.20348.4711;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2022_23h2;;10.0.25398.2149;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21513;microsoft;windows_server_2025;;10.0.26100.32313;8.8;Protection mechanism failure in MSHTML Framework allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21514;microsoft;365_apps;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;365_apps;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21514;microsoft;office_long_term_servicing_channel;;;7.8;Reliance on untrusted inputs in a security decision in Microsoft Office Word allows an unauthorized attacker to bypass a security feature locally.
CVE-2026-21516;microsoft;github_copilot;;1.5.63-243;8.8;Improper neutralization of special elements used in a command ('command injection') in Github Copilot allows an unauthorized attacker to execute code over a network.
CVE-2026-21518;microsoft;visual_studio_code;;1.109.2;6.5;Improper neutralization of special elements used in a command ('command injection') in GitHub Copilot and Visual Studio Code allows an unauthorized attacker to bypass a security feature over a network.
CVE-2026-21519;microsoft;windows_10_1607;;10.0.14393.8868;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_1607;;10.0.14393.8868;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_1809;;10.0.17763.8389;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_1809;;10.0.17763.8389;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_23h2;;10.0.22631.6649;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_23h2;;10.0.22631.6649;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_24h2;;10.0.26100.7781;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_24h2;;10.0.26100.7781;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_25h2;;10.0.26200.7781;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_11_25h2;;10.0.26200.7781;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_server_2016;;10.0.14393.8868;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_server_2019;;10.0.17763.8389;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_server_2022;;10.0.20348.4711;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_server_2022_23h2;;10.0.25398.2149;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21519;microsoft;windows_server_2025;;10.0.26100.32313;7.8;Access of resource using incompatible type ('type confusion') in Desktop Window Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-21522;microsoft;confcom;;1.2.8;6.7;Improper neutralization of special elements used in a command ('command injection') in Azure Compute Gallery allows an authorized attacker to elevate privileges locally.
CVE-2026-21523;microsoft;visual_studio_code;;1.109.2;8.0;Time-of-check time-of-use (toctou) race condition in GitHub Copilot and Visual Studio allows an authorized attacker to execute code over a network.
CVE-2026-21525;microsoft;windows_10_1607;;10.0.14393.8868;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_1607;;10.0.14393.8868;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_1809;;10.0.17763.8389;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_1809;;10.0.17763.8389;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_21h2;;10.0.19044.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_21h2;;10.0.19044.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_21h2;;10.0.19044.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_22h2;;10.0.19045.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_22h2;;10.0.19045.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_10_22h2;;10.0.19045.6937;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_23h2;;10.0.22631.6649;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_23h2;;10.0.22631.6649;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_24h2;;10.0.26100.7781;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_24h2;;10.0.26100.7781;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_25h2;;10.0.26200.7781;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_11_25h2;;10.0.26200.7781;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2012;;;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2012;;;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2016;;10.0.14393.8868;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2019;;10.0.17763.8389;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2022;;10.0.20348.4711;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2022_23h2;;10.0.25398.2149;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21525;microsoft;windows_server_2025;;10.0.26100.32313;6.2;Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.
CVE-2026-21527;microsoft;exchange_server;;15.02.2562.037;6.5;User interface (ui) misrepresentation of critical information in Microsoft Exchange Server allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21527;microsoft;exchange_server;;;6.5;User interface (ui) misrepresentation of critical information in Microsoft Exchange Server allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21527;microsoft;exchange_server;;;6.5;User interface (ui) misrepresentation of critical information in Microsoft Exchange Server allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21527;microsoft;exchange_server;;;6.5;User interface (ui) misrepresentation of critical information in Microsoft Exchange Server allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-21528;microsoft;azure_iot_explorer;;0.15.13;6.5;Binding to an unrestricted ip address in Azure IoT SDK allows an unauthorized attacker to disclose information over a network.
CVE-2026-21531;microsoft;azure_conversation_authoring_client_library;;;9.8;Deserialization of untrusted data in Azure SDK allows an unauthorized attacker to execute code over a network.
CVE-2026-21531;microsoft;azure_conversation_authoring_client_library;;;9.8;Deserialization of untrusted data in Azure SDK allows an unauthorized attacker to execute code over a network.
CVE-2026-21531;microsoft;azure_conversation_authoring_client_library;;;9.8;Deserialization of untrusted data in Azure SDK allows an unauthorized attacker to execute code over a network.
CVE-2026-21533;microsoft;windows_10_1607;;10.0.14393.8868;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_1607;;10.0.14393.8868;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_1809;;10.0.17763.8389;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_1809;;10.0.17763.8389;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_21h2;;10.0.19044.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_10_22h2;;10.0.19045.6937;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_23h2;;10.0.22631.6649;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_23h2;;10.0.22631.6649;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_24h2;;10.0.26100.7781;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_24h2;;10.0.26100.7781;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_25h2;;10.0.26200.7781;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_11_25h2;;10.0.26200.7781;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2012;;;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2012;;;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2016;;10.0.14393.8868;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2019;;10.0.17763.8389;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2022;;10.0.20348.4711;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2022_23h2;;10.0.25398.2149;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21533;microsoft;windows_server_2025;;10.0.26100.32313;7.8;Improper privilege management in Windows Remote Desktop allows an authorized attacker to elevate privileges locally.
CVE-2026-21537;microsoft;defender_for_endpoint;;;8.8;Improper control of generation of code ('code injection') in Microsoft Defender for Linux allows an unauthorized attacker to execute code over an adjacent network.
CVE-2026-25646;libpng;libpng;;1.6.55;8.3;LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. Prior to 1.6.55, an out-of-bounds read vulnerability exists in the png_set_quantize() API function. When the function is called with no histogram and the number of colors in the palette is more than twice the maximum supported by the user's display, certain palettes will cause the function to enter into an infinite loop that reads past the end of an internal heap-allocated buffer. The images that trigger this vulnerability are valid per the PNG specification. This vulnerability is fixed in 1.6.55.
CVE-2026-25728;oxygenz;clipbucket;5.3;5.5.3-40;9.3;ClipBucket v5 is an open source video sharing platform. Prior to 5.5.3 - #40, a Time-of-Check to Time-of-Use (TOCTOU) race condition vulnerability exists in ClipBucket's avatar and background image upload functionality. The application moves uploaded files to a web-accessible location before validating them, creating a window where an attacker can execute arbitrary PHP code before the file is deleted. The uploaded file was moved to a web-accessible path via move_uploaded_file(), then validated via ValidateImage(). If validation failed, the file was deleted via @unlink(). This vulnerability is fixed in 5.5.3 - #40.
CVE-2026-25956;frappe;frappe;;14.99.14;6.1;Frappe is a full-stack web application framework. Prior to 14.99.14 and 15.94.0, an attacker could craft a malicious signup URL for a frappe site which could lead to an open redirect (or reflected XSS, depending on the crafted payload) when a user signs up. This vulnerability is fixed in 14.99.14 and 15.94.0.
CVE-2026-25956;frappe;frappe;15.0.0;15.94.0;6.1;Frappe is a full-stack web application framework. Prior to 14.99.14 and 15.94.0, an attacker could craft a malicious signup URL for a frappe site which could lead to an open redirect (or reflected XSS, depending on the crafted payload) when a user signs up. This vulnerability is fixed in 14.99.14 and 15.94.0.
CVE-2026-21341;adobe;substance_3d_stager;;3.1.7;7.8;Substance3D - Stager versions 3.1.6 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21342;adobe;substance_3d_stager;;3.1.7;7.8;Substance3D - Stager versions 3.1.6 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21343;adobe;substance_3d_stager;;3.1.7;7.8;Substance3D - Stager versions 3.1.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21344;adobe;substance_3d_stager;;3.1.7;7.8;Substance3D - Stager versions 3.1.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21345;adobe;substance_3d_stager;;3.1.7;7.8;Substance3D - Stager versions 3.1.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21346;adobe;bridge;;15.1.4;7.8;Bridge versions 15.1.3, 16.0.1 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21346;adobe;bridge;16.0;16.0.2;7.8;Bridge versions 15.1.3, 16.0.1 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21347;adobe;bridge;;15.1.4;7.8;Bridge versions 15.1.3, 16.0.1 and earlier are affected by an Integer Overflow or Wraparound vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21347;adobe;bridge;16.0;16.0.2;7.8;Bridge versions 15.1.3, 16.0.1 and earlier are affected by an Integer Overflow or Wraparound vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21352;adobe;dng_software_development_kit;;1.7.2;7.8;DNG SDK versions 1.7.1 2410 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-21353;adobe;dng_software_development_kit;;1.7.2;7.8;DNG SDK versions 1.7.1 2410 and earlier are affected by an Integer Overflow or Wraparound vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.
CVE-2026-26006;agpt;autogpt_platform;0.4.0;0.6.32;6.5;AutoGPT is a platform that allows users to create, deploy, and manage continuous artificial intelligence agents that automate complex workflows. The autogpt before 0.6.32 is vulnerable to Regular Expression Denial of Service due to the use of regex at Code Extraction Block. The two Regex are used containing the corresponding dangerous patterns \s+[\s\S]*? and \s+(.*?). They share a common characteristic — the combination of two adjacent quantifiers that can match the same space character (\s). As a result, an attacker can supply a long sequence of space characters to trigger excessive regex backtracking, potentially leading to a Denial of Service (DoS). This vulnerability is fixed in 0.6.32.
CVE-2026-0595;gitlab;gitlab;13.9.0;18.6.6;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
CVE-2026-0595;gitlab;gitlab;13.9.0;18.6.6;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
CVE-2026-0595;gitlab;gitlab;18.7.0;18.7.4;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
CVE-2026-0595;gitlab;gitlab;18.7.0;18.7.4;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
CVE-2026-0595;gitlab;gitlab;18.8.0;18.8.4;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
CVE-2026-0595;gitlab;gitlab;18.8.0;18.8.4;7.3;GitLab has remediated an issue in GitLab CE/EE affecting all versions from 13.9 before 18.6.6, 18.7 before 18.7.4, and 18.8 before 18.8.4 that, under certain conditions could have allowed an authenticated user to add unauthorized email addresses to victim accounts through HTML injection in test case titles.
